online_order,book_table,location,rest_type,cuisines,listed_in(type),listed_in(city)
1,0,46,29,1244,2,17
1,0,0,22,1109,2,17
1,0,18,42,1743,2,17
1,0,0,29,1870,2,17
1,0,0,42,826,2,17
1,0,0,29,740,2,17
0,0,47,22,57,2,17
1,0,0,41,1870,2,17
0,0,45,22,1190,2,17
1,0,41,66,1447,2,17
1,1,46,8,1228,2,17
1,0,47,45,1572,2,17
1,0,41,66,1870,2,17
1,0,0,66,1001,2,17
1,0,45,42,1569,2,17
0,0,48,29,1870,2,17
1,0,18,66,954,2,17
1,0,0,66,1461,2,17
1,0,32,66,1379,2,17
1,0,22,66,1671,2,17
1,0,0,66,1447,2,17
1,0,0,29,215,2,17
1,0,10,42,1743,2,17
1,0,0,41,868,2,17
1,0,45,66,668,2,17
1,0,44,29,1227,2,17
1,0,44,66,1640,2,17
1,0,45,20,773,2,17
0,1,44,65,1268,2,17
0,0,46,57,1268,2,17
1,0,91,66,868,2,17
0,1,44,14,580,2,17
1,0,32,66,790,2,17
0,0,32,66,1461,2,17
1,0,41,22,1109,2,17
0,0,0,66,975,2,17
1,0,42,40,957,2,17
1,0,22,41,962,2,17
1,0,0,66,508,2,17
0,1,0,8,1698,2,17
0,0,0,8,1870,2,17
0,0,0,66,1886,2,17
1,0,47,66,1043,2,17
0,0,22,66,1870,2,17
0,0,0,66,1805,2,17
1,0,0,16,860,2,17
1,0,45,29,1461,2,17
1,0,32,29,1268,2,17
1,0,22,66,1001,2,17
1,0,22,66,1843,2,17
1,0,0,41,1622,2,17
1,0,43,40,1870,2,17
1,0,22,41,126,2,17
1,0,22,41,1078,2,17
1,0,45,22,703,2,17
0,0,46,66,1286,2,17
1,0,22,40,935,2,17
1,0,48,66,868,2,17
0,1,44,29,378,2,17
0,0,44,22,1194,2,17
0,0,44,29,1226,2,17
0,0,46,22,1030,2,17
0,1,44,10,171,2,17
1,1,44,22,690,2,17
0,1,47,29,1870,2,17
0,0,0,59,990,2,17
0,0,25,8,1447,2,17
0,0,0,66,1447,2,17
0,0,41,42,826,2,17
0,0,0,66,1870,2,17
0,0,0,66,990,2,17
0,0,47,16,834,2,17
1,1,0,29,619,2,17
0,0,25,40,1886,2,17
0,0,0,66,1870,2,17
0,0,32,29,935,2,17
1,0,3,66,990,2,17
0,0,41,10,1275,2,17
0,0,0,66,1447,2,17
0,0,0,66,935,2,17
1,0,0,66,1892,2,17
0,0,46,66,1707,2,17
0,0,47,66,868,2,17
0,0,0,66,395,2,17
0,0,41,29,632,2,17
0,0,0,41,1447,2,17
0,0,0,66,1665,2,17
0,0,43,66,886,2,17
0,0,46,66,1889,2,17
1,0,0,29,1268,2,17
0,0,0,45,1573,2,17
0,0,48,16,790,2,17
0,0,41,41,462,2,17
0,0,0,66,954,2,17
0,0,48,24,1165,2,17
0,0,0,29,200,2,17
0,0,46,67,1844,2,17
0,0,44,42,520,2,17
0,0,46,66,858,2,17
0,0,44,40,1870,2,17
1,0,0,66,1447,2,17
0,0,41,66,1870,2,17
0,0,0,66,868,2,17
0,0,3,2,239,2,17
0,0,47,2,538,2,17
1,0,0,66,1870,2,17
0,0,18,59,1795,2,17
0,0,44,29,1870,2,17
0,0,0,66,1622,2,17
0,0,47,3,1569,2,17
0,0,0,66,858,2,17
0,0,0,66,1373,2,17
0,0,18,29,1447,2,17
0,0,22,40,894,2,17
0,0,0,66,1870,2,17
0,0,0,40,521,2,17
0,0,0,66,1011,2,17
0,0,41,66,1908,2,17
0,0,48,66,897,2,17
0,0,0,66,954,2,17
0,0,0,66,1461,2,17
0,0,46,52,589,2,17
0,0,0,41,1569,2,17
0,0,41,66,1447,2,17
0,0,0,66,619,2,17
0,0,47,40,1913,2,17
0,0,0,0,511,2,17
1,0,0,63,1447,2,17
0,0,44,6,564,2,17
0,0,22,66,1899,2,17
0,0,44,0,511,2,17
0,0,42,66,1908,2,17
0,0,0,66,1870,2,17
0,0,22,66,1447,2,17
0,0,0,66,1225,2,17
0,0,0,68,1841,2,17
0,0,46,66,1671,2,17
0,0,41,66,1886,2,17
0,0,0,66,1317,2,17
0,0,61,63,1919,2,17
0,0,44,41,1725,2,17
0,0,40,40,1492,2,17
0,0,0,66,1622,2,17
0,0,0,29,1518,2,17
0,0,0,66,942,2,17
0,0,0,66,1447,2,17
0,0,18,66,1436,2,17
0,0,0,66,862,2,17
0,0,44,42,1605,2,17
0,0,0,29,1393,2,17
0,0,22,29,1537,2,17
0,0,46,66,1321,2,17
0,0,0,29,1832,2,17
0,0,44,40,1006,2,17
0,0,46,40,1794,2,17
0,0,3,51,1317,2,17
0,0,46,41,551,2,17
0,0,46,40,909,2,17
0,0,46,66,1393,2,17
0,0,0,29,1390,2,17
0,0,46,66,1492,2,17
0,0,0,66,1447,2,17
0,0,0,22,1109,2,17
0,0,0,22,1174,2,17
0,0,0,66,1317,2,17
0,0,46,0,551,2,17
0,0,46,42,1572,2,17
0,0,41,66,1767,2,17
0,0,46,66,1780,2,17
0,0,41,41,551,2,17
0,0,41,66,935,2,17
0,0,47,40,511,2,17
0,0,47,66,1011,2,17
0,0,41,41,868,2,17
0,0,0,66,1870,2,17
0,0,0,66,1908,2,17
0,0,46,40,980,2,17
0,0,0,41,1622,2,17
0,0,0,66,1870,2,17
0,0,44,41,511,2,17
0,0,47,41,1447,2,17
0,0,46,40,1870,2,17
0,0,44,66,1563,2,17
0,0,0,66,1767,2,17
0,0,46,22,1118,2,17
1,0,18,29,1268,2,17
0,0,18,40,1628,2,17
0,0,18,41,841,2,17
0,0,46,42,1569,2,17
0,0,44,42,1569,2,17
0,0,18,66,868,2,17
0,0,18,66,1297,2,17
0,0,18,66,1908,2,17
0,0,0,66,1795,2,17
0,0,41,40,1787,2,17
0,0,0,66,1462,2,17
0,0,47,3,551,2,17
0,0,18,66,886,2,17
0,0,43,0,551,2,17
0,0,3,66,1461,2,17
0,0,18,66,1622,2,17
0,0,44,40,628,2,17
0,0,0,66,1805,2,17
0,0,44,40,1483,2,17
0,0,0,66,1447,2,17
0,0,3,22,1184,2,17
0,0,0,66,1908,2,17
0,0,41,66,1908,2,17
0,0,0,66,1908,2,17
0,0,0,66,868,2,17
0,0,0,66,1447,2,17
0,0,0,66,1461,2,17
0,0,0,66,1908,2,17
0,0,22,40,1001,2,17
0,0,48,40,1321,2,17
0,0,0,41,619,2,17
0,0,0,40,1886,2,17
0,0,0,66,1908,2,17
0,0,0,66,961,2,17
0,0,0,66,868,2,17
0,0,91,41,1461,2,17
0,0,0,66,1447,2,17
0,0,41,0,551,2,17
0,0,43,40,1447,2,17
0,0,46,20,818,2,17
0,0,43,40,422,2,17
0,0,47,40,628,2,17
0,0,0,66,219,2,17
0,0,0,29,1870,2,17
0,0,0,66,1478,2,17
0,0,0,40,1569,2,17
0,0,22,66,935,2,17
0,0,41,40,1839,2,17
0,0,19,40,1461,2,17
0,0,41,66,975,2,17
0,0,44,40,1870,2,17
0,0,0,66,1622,2,17
0,0,44,18,781,2,17
0,0,47,40,1447,2,17
0,0,42,66,1870,2,17
0,0,0,41,628,2,17
0,0,0,66,204,2,17
0,0,41,66,1870,2,17
0,0,0,66,918,2,17
0,0,43,40,1896,2,17
0,0,0,66,628,2,17
0,0,48,40,887,2,17
0,0,0,66,1870,2,17
0,0,0,20,757,2,17
0,0,47,66,1447,2,17
0,0,0,41,1739,2,17
0,0,48,41,1459,2,17
0,0,22,41,1892,2,17
0,0,41,66,1870,2,17
0,0,40,40,1734,2,17
0,0,40,40,1760,2,17
0,0,41,41,1685,2,17
0,0,41,66,587,2,17
0,0,48,66,192,2,17
0,0,46,40,1860,2,17
0,0,0,29,309,2,17
0,0,0,66,219,2,17
0,0,41,41,1337,2,17
0,0,41,40,222,2,17
0,0,41,66,1766,2,17
0,0,0,66,1011,2,17
0,0,0,66,868,2,17
0,0,41,66,1461,2,17
0,0,0,66,334,2,17
0,0,0,66,990,2,17
0,0,0,41,1447,2,17
0,0,44,41,1569,2,17
0,0,0,0,511,2,17
0,0,46,52,1622,2,17
0,0,41,40,882,2,17
0,0,0,66,1671,2,17
0,0,18,66,202,2,17
0,0,18,66,1655,2,17
0,0,18,66,1447,2,17
0,0,18,41,619,2,17
0,0,0,66,1461,2,17
1,0,0,66,157,2,17
0,0,46,66,262,2,17
0,0,0,66,1478,2,17
0,0,18,66,1396,2,17
0,0,41,66,1390,2,17
0,0,0,66,793,2,17
0,0,0,67,1847,2,17
0,0,18,66,1447,2,17
0,0,3,51,1913,2,17
0,0,41,41,1870,2,17
0,0,18,16,772,2,17
0,0,0,41,364,2,17
1,0,46,66,1892,2,17
0,0,41,42,1589,2,17
0,0,0,42,1589,2,17
0,0,18,66,1870,2,17
0,0,41,41,1877,2,17
0,0,47,41,1569,2,17
0,0,18,66,1805,2,17
0,0,0,29,1800,2,17
0,0,41,66,200,2,17
0,0,47,40,546,2,17
0,0,0,40,511,2,17
0,0,0,41,1096,2,17
0,0,41,41,551,2,17
0,0,48,41,1886,2,17
0,0,40,40,1077,2,17
0,0,48,41,1868,2,17
0,0,0,66,1478,2,17
0,0,0,66,772,2,17
0,0,0,66,1001,2,17
0,0,0,40,411,2,17
0,0,22,40,1870,2,17
0,0,48,66,1341,2,17
0,0,18,16,826,2,17
0,0,56,66,1622,2,17
0,0,43,66,1268,2,17
0,0,41,66,1622,2,17
0,0,0,66,1326,2,17
0,0,7,66,1461,2,17
0,0,0,66,1461,2,17
0,0,25,29,1284,2,17
0,0,0,66,1595,2,17
0,0,0,66,975,2,17
0,0,48,41,1908,2,17
0,0,41,22,1109,2,17
0,0,7,16,628,2,17
0,1,0,29,768,2,17
0,0,0,66,814,2,17
0,0,0,66,1642,2,17
0,0,0,66,1434,2,17
0,0,0,66,1447,2,17
0,0,0,41,1447,2,17
0,0,46,66,1461,2,17
0,0,0,22,1109,2,17
0,0,0,66,1806,2,17
0,0,43,66,1447,2,17
0,0,3,66,1461,2,17
1,0,42,40,1001,2,17
0,0,0,22,1174,2,17
0,0,41,66,868,2,17
1,0,47,22,1164,2,17
1,0,91,66,1870,2,17
1,0,41,66,1795,2,17
1,0,32,66,1447,2,17
1,0,0,16,628,2,17
1,0,41,66,1870,2,17
1,0,22,66,886,2,17
0,0,32,66,1908,2,17
0,0,47,29,320,2,17
1,0,0,66,1447,2,17
0,0,18,66,935,2,17
1,0,22,6,553,2,17
1,0,0,66,1673,2,17
0,0,7,69,551,2,17
1,0,0,66,868,2,17
1,0,0,66,886,2,17
1,0,45,66,1622,2,17
1,1,22,29,1441,2,17
1,0,0,66,1904,2,17
1,0,0,16,821,2,17
1,0,0,66,868,2,17
1,0,0,66,1447,2,17
1,0,0,66,1622,2,17
1,0,32,66,1622,2,17
1,0,45,66,448,2,17
1,0,41,66,1478,2,17
1,0,22,66,790,2,17
1,0,0,29,309,2,17
1,0,44,41,194,2,17
1,0,45,66,790,2,17
1,0,32,68,1847,2,17
1,0,46,41,1622,2,17
1,0,0,40,1897,2,17
0,0,44,40,1227,2,17
1,0,48,40,1886,2,17
1,0,45,66,1906,2,17
1,0,41,0,551,2,17
1,0,45,66,1268,2,17
0,0,22,66,1886,2,17
1,1,44,10,106,2,17
1,0,72,66,959,2,17
1,0,44,66,1642,2,17
1,0,41,68,1596,2,17
0,0,45,68,616,2,17
1,0,22,66,440,2,17
1,0,22,66,836,2,17
1,0,45,66,1805,2,17
1,0,0,41,868,2,17
1,0,0,66,1317,2,17
1,0,22,66,1011,2,17
1,0,44,3,551,2,17
1,0,41,66,1886,2,17
1,0,16,66,1886,2,17
1,0,0,66,1011,2,17
1,0,41,47,865,2,17
1,0,45,42,1589,2,17
1,0,16,41,1870,2,17
1,0,45,22,1109,2,17
1,0,47,40,1227,2,17
1,0,0,22,699,2,17
1,0,46,40,504,2,17
1,0,47,40,1870,2,17
1,0,22,66,1913,2,17
1,1,3,65,1764,2,17
1,0,0,66,1227,2,17
1,0,29,22,81,2,17
0,0,45,45,1572,3,17
1,1,45,29,190,3,17
0,0,45,24,1169,3,17
1,0,45,24,652,3,17
1,0,45,42,772,3,17
1,1,45,22,687,3,17
0,0,45,42,781,3,17
1,0,45,42,1589,3,17
1,0,45,68,1847,3,17
1,0,45,42,782,3,17
1,0,45,40,948,3,17
1,0,45,24,1164,3,17
1,0,45,42,1569,3,17
1,1,45,22,66,3,17
1,0,45,16,781,3,17
1,0,45,42,1608,3,17
1,0,45,42,1569,3,17
1,0,45,22,706,3,17
1,0,45,42,772,3,17
1,0,45,42,772,3,17
1,0,45,42,1569,3,17
1,0,45,42,1589,3,17
1,0,45,42,1589,3,17
1,0,45,0,551,3,17
0,0,45,68,616,3,17
1,0,45,20,773,3,17
1,0,45,18,781,3,17
1,0,45,16,826,3,17
0,0,45,16,798,3,17
0,0,45,0,559,3,17
1,0,45,42,772,3,17
1,0,45,16,772,3,17
1,0,45,3,551,3,17
1,0,45,42,556,3,17
1,0,45,0,551,3,17
1,0,45,41,772,3,17
1,0,45,42,1569,3,17
1,0,45,42,1743,3,17
1,0,45,68,1659,3,17
0,0,45,42,1743,3,17
0,0,45,66,1576,3,17
0,0,45,42,781,3,17
0,0,45,45,1572,3,17
0,0,45,40,551,3,17
0,0,45,42,1569,3,17
1,0,45,45,1569,3,17
1,1,46,34,493,3,17
1,1,44,23,1194,3,17
0,0,44,22,1133,3,17
0,0,46,66,1286,3,17
1,0,46,22,1203,3,17
1,1,41,22,64,3,17
1,0,44,0,551,3,17
1,0,47,24,1133,3,17
1,1,46,29,1588,3,17
0,0,44,0,551,3,17
1,1,42,29,344,3,17
1,0,41,41,1734,3,17
1,1,44,66,781,3,17
0,0,46,42,1589,3,17
0,0,41,42,826,3,17
1,0,44,42,1569,3,17
1,0,46,42,782,3,17
1,0,47,42,1569,3,17
1,0,47,42,772,3,17
0,0,47,67,1847,3,17
0,0,44,3,551,3,17
0,0,44,3,551,3,17
1,0,46,42,1569,3,17
0,0,47,42,1589,3,17
1,1,48,22,687,3,17
1,0,18,16,793,3,17
1,0,47,3,561,3,17
1,0,47,42,1745,3,17
1,0,47,42,772,3,17
1,0,44,42,1569,3,17
0,0,47,22,57,3,17
1,0,47,42,1589,3,17
1,0,47,42,511,3,17
1,0,44,42,1569,3,17
0,0,48,24,1165,3,17
1,0,43,68,1847,3,17
1,0,48,0,551,3,17
1,0,43,68,1847,3,17
0,0,46,0,511,3,17
0,0,46,67,1844,3,17
0,0,44,42,520,3,17
0,0,41,0,511,3,17
1,0,47,45,1572,3,17
1,0,41,6,511,3,17
0,0,47,2,538,3,17
1,0,47,42,521,3,17
1,0,46,42,1589,3,17
0,0,47,3,1569,3,17
0,0,41,42,826,3,17
1,0,44,0,551,3,17
0,0,41,42,1743,3,17
1,0,41,68,1596,3,17
1,0,47,0,551,3,17
1,0,43,22,1109,3,17
0,0,44,6,564,3,17
0,0,44,0,511,3,17
1,0,44,42,772,3,17
0,0,47,69,551,3,17
0,0,48,42,781,3,17
0,0,44,42,1605,3,17
0,0,47,67,1599,3,17
0,0,46,41,551,3,17
0,0,46,0,551,3,17
0,0,46,42,1572,3,17
0,0,46,22,1118,3,17
0,0,46,42,1569,3,17
0,0,44,42,1569,3,17
0,0,47,3,551,3,17
0,0,43,0,551,3,17
1,0,46,40,551,3,17
1,0,47,0,551,3,17
1,0,41,0,551,3,17
1,0,47,0,511,3,17
1,0,48,42,1569,3,17
0,0,41,42,1589,3,17
0,0,41,0,551,3,17
0,0,44,68,1596,3,17
0,0,44,41,1569,3,17
0,0,48,68,1847,3,17
0,0,18,66,1847,3,17
0,0,41,42,1589,3,17
0,0,47,18,772,3,17
0,0,47,41,1569,3,17
0,0,41,41,551,3,17
0,0,47,16,826,3,17
0,0,44,0,511,3,17
0,0,41,22,1109,3,17
1,0,44,40,1569,3,17
1,0,18,42,1569,3,17
1,0,48,6,561,3,17
1,0,44,3,551,3,17
1,0,18,42,1743,3,17
0,0,47,42,1569,3,17
1,0,41,0,551,3,17
1,0,41,68,1841,3,17
1,0,44,22,1194,3,17
1,0,47,22,1164,3,17
1,0,0,42,1569,3,17
1,0,0,67,1661,3,17
0,0,0,68,1841,3,17
1,0,0,16,628,3,17
0,0,0,45,1573,3,17
0,0,0,66,1417,3,17
1,0,0,40,511,3,17
0,0,0,68,1659,3,17
1,0,0,0,551,3,17
0,0,3,2,239,3,17
1,0,0,22,1127,3,17
0,0,0,46,1599,3,17
0,0,22,40,894,3,17
0,0,0,42,1743,3,17
0,0,0,40,521,3,17
1,0,0,22,656,3,17
0,0,0,41,1569,3,17
0,0,0,0,511,3,17
0,0,0,66,1582,3,17
0,0,0,6,561,3,17
0,0,0,68,1841,3,17
0,0,0,68,1841,3,17
1,0,0,42,1589,3,17
0,0,72,1,565,3,17
0,0,0,42,1589,3,17
0,0,0,0,551,3,17
0,0,0,68,1847,3,17
0,0,0,0,511,3,17
0,0,0,42,1589,3,17
0,0,3,42,1569,3,17
0,0,0,66,1283,3,17
0,0,29,41,551,3,17
1,0,22,42,1569,3,17
1,0,0,22,1109,3,17
1,0,72,42,1569,3,17
0,0,45,29,1838,4,17
1,1,45,29,190,4,17
0,1,45,29,25,4,17
0,1,45,10,1619,4,17
0,0,45,23,67,4,17
0,1,45,34,433,4,17
0,1,45,35,1526,4,17
1,1,45,10,1273,4,17
0,1,45,10,94,4,17
0,0,45,65,408,4,17
1,1,45,29,1862,4,17
1,1,45,29,200,4,17
0,1,45,62,337,4,17
1,1,45,34,1239,4,17
0,1,45,29,997,4,17
0,0,45,23,92,4,17
0,0,45,22,1175,4,17
0,1,45,8,422,4,17
1,1,45,10,388,4,17
0,1,45,29,1751,4,17
0,1,45,56,423,4,17
0,1,45,35,1498,4,17
0,0,45,22,1138,4,17
1,0,45,29,183,4,17
0,1,45,34,70,4,17
0,1,45,56,42,4,17
1,1,45,29,1870,4,17
1,1,45,8,1240,4,17
0,0,45,29,182,4,17
1,1,45,29,360,4,17
0,0,45,24,1169,4,17
0,1,45,29,394,4,17
1,0,45,22,53,4,17
0,0,45,29,171,4,17
1,1,45,23,1141,4,17
1,0,45,29,1441,4,17
0,0,45,29,1838,4,17
0,0,45,29,935,4,17
1,0,45,29,1406,4,17
0,1,45,29,107,4,17
1,0,45,22,1136,4,17
1,1,45,29,1447,4,17
1,1,45,10,832,4,17
1,1,45,22,687,4,17
0,1,45,22,1025,4,17
1,1,45,65,427,4,17
1,0,45,29,386,4,17
1,0,45,29,1346,4,17
0,1,45,22,700,4,17
1,1,45,22,1207,4,17
1,0,45,29,257,4,17
1,0,45,29,384,4,17
0,1,45,29,1431,4,17
0,0,45,29,1461,4,17
1,1,45,22,81,4,17
1,1,45,29,900,4,17
0,0,45,22,1111,4,17
1,0,45,29,1467,4,17
1,0,45,29,907,4,17
0,1,45,29,1810,4,17
1,0,45,29,171,4,17
1,1,45,29,1481,4,17
1,0,45,22,1020,4,17
0,1,45,14,1527,4,17
1,1,45,29,1870,4,17
1,0,45,29,998,4,17
1,0,45,22,687,4,17
1,0,45,29,1668,4,17
1,1,45,9,1160,4,17
1,0,45,22,687,4,17
1,0,45,29,1432,4,17
1,1,45,22,66,4,17
0,1,45,33,94,4,17
1,1,45,10,1050,4,17
0,1,45,56,1268,4,17
1,1,45,29,1408,4,17
1,0,45,29,1462,4,17
1,0,45,29,1791,4,17
1,0,45,29,227,4,17
1,0,45,22,706,4,17
1,0,45,29,587,4,17
0,1,45,56,1560,4,17
0,0,45,29,1251,4,17
1,1,45,29,941,4,17
1,0,45,29,1419,4,17
0,1,45,35,1268,4,17
1,0,45,29,868,4,17
1,0,45,29,1437,4,17
0,0,45,65,1698,4,17
1,0,45,22,1210,4,17
0,0,45,59,1870,4,17
1,0,45,20,773,4,17
1,1,45,29,1860,4,17
1,0,45,29,1461,4,17
1,0,45,22,1025,4,17
0,0,45,59,157,4,17
1,0,45,29,986,4,17
1,0,45,22,1132,4,17
0,0,45,59,619,4,17
0,0,45,41,982,4,17
1,0,45,29,912,4,17
1,0,45,22,533,4,17
0,0,45,59,147,4,17
0,0,45,29,1917,4,17
0,0,45,22,1190,4,17
0,0,45,22,1132,4,17
1,0,45,29,931,4,17
0,1,45,29,1447,4,17
1,0,45,29,1564,4,17
1,0,45,22,1109,4,17
0,0,45,29,1419,4,17
1,0,45,22,1109,4,17
0,0,45,20,668,4,17
0,0,45,59,147,4,17
0,0,45,29,1492,4,17
0,0,45,59,147,4,17
0,0,45,29,1390,4,17
1,0,45,29,1803,4,17
1,1,45,29,1447,4,17
1,0,45,22,703,4,17
1,0,45,24,652,4,17
0,0,45,66,1657,4,17
1,0,45,66,1908,4,17
0,0,45,66,1433,4,17
1,0,45,66,1422,4,17
1,0,45,66,1852,4,17
0,0,45,66,1908,4,17
1,0,45,66,1077,4,17
1,0,45,66,174,4,17
1,0,45,66,1265,4,17
0,0,45,66,1306,4,17
0,0,45,66,512,4,17
1,0,45,52,1687,4,17
1,0,45,66,1681,4,17
1,0,45,66,619,4,17
1,0,45,66,998,4,17
1,0,45,66,1433,4,17
1,0,45,66,1077,4,17
1,0,45,66,1622,4,17
0,0,45,66,1446,4,17
1,0,45,66,1870,4,17
1,0,45,66,668,4,17
1,0,45,66,753,4,17
1,0,45,66,1480,4,17
1,0,47,66,1683,4,17
1,0,45,66,335,4,17
1,0,45,66,1709,4,17
0,0,45,66,677,4,17
1,0,45,66,868,4,17
0,0,45,66,1715,4,17
1,0,45,66,1906,4,17
1,0,45,66,1227,4,17
0,0,45,66,301,4,17
1,0,45,66,448,4,17
1,0,0,66,1461,4,17
0,0,45,66,1640,4,17
0,0,45,66,1462,4,17
0,0,45,66,1509,4,17
0,0,45,66,1640,4,17
0,0,45,66,126,4,17
0,0,45,66,1914,4,17
1,0,45,66,1622,4,17
1,0,45,66,790,4,17
1,0,45,66,1268,4,17
1,0,45,66,1805,4,17
1,0,45,66,997,4,17
0,0,45,66,1685,4,17
0,0,45,66,1461,4,17
0,0,45,66,458,4,17
0,0,45,66,1622,4,17
0,0,45,45,1572,4,17
0,0,45,66,1447,4,17
0,0,45,66,1452,4,17
0,0,45,66,1690,4,17
1,0,45,66,1622,4,17
1,0,45,66,1834,4,17
1,0,45,66,935,4,17
1,0,45,66,1622,4,17
0,0,45,66,790,4,17
1,0,45,45,1569,4,17
0,0,45,66,1640,4,17
1,0,45,66,1681,4,17
1,1,46,34,493,4,17
1,0,47,56,101,4,17
0,1,47,10,1848,4,17
0,0,44,22,60,4,17
0,1,47,10,1553,4,17
0,1,44,62,116,4,17
0,1,44,10,1253,4,17
0,1,43,26,21,4,17
1,1,44,23,1194,4,17
0,1,41,29,497,4,17
1,1,41,10,1261,4,17
1,0,47,29,1870,4,17
0,1,44,34,408,4,17
1,1,47,10,1870,4,17
1,1,44,29,383,4,17
0,1,44,13,109,4,17
0,0,44,22,1133,4,17
0,1,43,29,1860,4,17
0,1,44,10,357,4,17
1,1,47,29,1769,4,17
0,1,44,65,1268,4,17
1,0,46,22,1203,4,17
0,1,46,8,1526,4,17
1,0,48,22,1129,4,17
0,1,41,65,1701,4,17
1,1,47,10,35,4,17
1,1,44,29,1768,4,17
1,1,46,29,122,4,17
0,0,46,57,1268,4,17
1,1,46,29,1227,4,17
1,1,47,29,998,4,17
1,1,41,22,64,4,17
1,1,44,65,1056,4,17
1,0,41,22,1040,4,17
0,1,44,14,580,4,17
1,1,43,22,1146,4,17
0,0,44,22,1132,4,17
1,1,44,29,1920,4,17
1,0,41,29,626,4,17
0,1,44,29,378,4,17
0,0,44,22,1194,4,17
1,1,43,22,1109,4,17
0,0,44,29,1226,4,17
1,0,46,29,1870,4,17
0,0,47,10,1702,4,17
0,0,46,22,1030,4,17
1,1,44,29,1593,4,17
1,0,47,24,1133,4,17
1,1,44,29,8,4,17
0,1,44,10,171,4,17
1,1,46,29,1588,4,17
1,1,43,29,395,4,17
1,0,46,29,1406,4,17
1,1,44,22,690,4,17
1,0,47,29,1433,4,17
1,1,44,22,1109,4,17
1,0,46,29,617,4,17
1,1,42,29,344,4,17
1,1,46,29,1870,4,17
0,1,43,8,1447,4,17
1,1,25,29,202,4,17
0,1,46,22,1116,4,17
0,0,46,35,44,4,17
1,0,41,22,1132,4,17
0,1,47,29,1870,4,17
1,0,41,29,1677,4,17
1,0,46,29,1870,4,17
1,0,47,29,1767,4,17
1,1,44,29,1459,4,17
0,0,46,10,108,4,17
1,0,44,29,1243,4,17
1,1,44,29,733,4,17
1,1,43,22,1132,4,17
1,1,43,22,1132,4,17
1,0,41,29,1870,4,17
0,0,25,8,1447,4,17
1,0,47,22,1155,4,17
1,0,46,22,1146,4,17
1,0,44,22,1164,4,17
1,1,44,29,171,4,17
1,0,44,23,1146,4,17
1,1,47,29,1870,4,17
1,1,44,10,106,4,17
1,0,43,22,1024,4,17
0,0,44,8,218,4,17
0,1,47,10,1250,4,17
1,0,41,10,1321,4,17
1,0,44,29,1229,4,17
0,0,46,22,1175,4,17
0,0,42,22,1209,4,17
1,1,44,8,1333,4,17
1,1,47,29,482,4,17
1,0,46,29,1227,4,17
1,0,47,29,1443,4,17
0,0,44,29,88,4,17
1,0,47,29,1860,4,17
1,0,46,29,1890,4,17
0,0,46,35,1068,4,17
1,0,47,29,454,4,17
1,0,41,29,1870,4,17
0,1,47,29,311,4,17
1,0,47,22,1206,4,17
0,0,44,22,1026,4,17
0,0,47,22,721,4,17
1,1,48,22,687,4,17
1,0,41,10,1492,4,17
0,0,41,10,1275,4,17
1,0,46,29,1638,4,17
1,0,42,22,722,4,17
0,0,47,59,935,4,17
1,0,47,29,1446,4,17
0,0,46,65,104,4,17
0,1,43,48,426,4,17
0,0,47,22,57,4,17
1,0,47,29,587,4,17
0,0,46,20,818,4,17
0,1,47,29,257,4,17
0,0,44,8,1698,4,17
1,0,47,29,487,4,17
0,0,41,29,632,4,17
0,0,46,29,1276,4,17
1,0,46,66,1805,4,17
1,0,47,29,998,4,17
1,0,46,54,1889,4,17
1,0,46,29,1461,4,17
1,0,41,29,1405,4,17
1,0,41,29,1481,4,17
1,1,47,29,455,4,17
1,0,47,29,1613,4,17
1,0,43,29,1447,4,17
1,0,46,29,1406,4,17
1,0,41,29,1870,4,17
1,0,44,29,1431,4,17
1,1,46,8,1228,4,17
0,0,46,67,1844,4,17
1,0,47,22,1109,4,17
1,0,46,29,1785,4,17
1,0,18,29,1419,4,17
0,0,18,59,1795,4,17
1,0,47,29,903,4,17
1,0,46,22,1019,4,17
0,0,44,22,1109,4,17
0,0,44,29,1870,4,17
0,0,18,29,1447,4,17
0,0,46,29,1886,4,17
0,1,44,8,1886,4,17
1,0,46,29,1447,4,17
1,0,47,29,1322,4,17
1,1,44,29,1870,4,17
0,0,47,20,773,4,17
0,0,47,29,1447,4,17
1,0,43,22,1109,4,17
1,0,46,68,1659,4,17
0,0,44,29,1462,4,17
1,0,46,29,148,4,17
0,0,44,29,1870,4,17
0,0,46,8,1519,4,17
1,0,41,29,1387,4,17
1,0,47,29,1832,4,17
1,0,47,10,1332,4,17
0,0,46,29,1253,4,17
0,0,46,22,1109,4,17
0,0,41,10,1886,4,17
1,0,46,29,602,4,17
1,0,46,29,1244,4,17
1,0,47,29,924,4,17
0,0,42,56,1698,4,17
0,0,61,63,1919,4,17
0,0,46,8,1519,4,17
0,0,44,29,1447,4,17
0,0,58,29,1461,4,17
1,0,46,63,868,4,17
1,0,46,66,1461,4,17
0,0,47,20,817,4,17
0,0,46,66,1321,4,17
0,0,46,8,1447,4,17
0,0,41,20,798,4,17
0,0,46,35,74,4,17
0,0,41,22,1132,4,17
0,0,47,29,1478,4,17
0,0,44,22,712,4,17
0,0,46,22,1118,4,17
1,0,18,29,1268,4,17
0,0,47,22,1174,4,17
0,0,41,59,209,4,17
0,0,44,40,1483,4,17
0,0,44,47,1870,4,17
